60.61781320000001,6.421712600000001
60.6197868,6.4265476
60.6199606,6.4265952
60.621362500000004,6.4276832
60.6216863,6.4278633
60.621830100000004,6.4279487
60.6237358,6.4293935
60.6239665,6.429575800000001
60.625214500000006,6.4299635
60.6263725,6.4300094
60.6272945,6.4297214
60.627402000000004,6.4296774
60.6276299,6.4295819000000005
60.6278218,6.4295015
60.6287761,6.4295406
60.62895629999999,6.4295683
60.62896700000001,6.4292416
60.6290406,6.4279099
60.6290502,6.4276733
60.62905229999999,6.4274311
60.62904280000001,6.4266755
60.6290377,6.4259905
60.6294355,6.4259437
60.62964769999999,6.4257199
60.6298111,6.4255375
60.6298513,6.425491
60.6303721,6.427083
60.630646299999995,6.427798
60.6311476,6.4288041
60.6348649,6.434889
60.6352864,6.435555000000001
60.6373093,6.4386328
60.6385913,6.4372561
60.6392569,6.436621700000001
60.6417992,6.4361215
60.64193879999999,6.4357503
60.6420572,6.4353467
60.64221529999999,6.4353507
60.6423158,6.4355648
60.642552300000006,6.435691
60.6443089,6.4355844
60.644910100000004,6.4355297
60.64547410000001,6.43547
60.6499594,6.435625300000001
60.651057099999996,6.4359391
60.6514387,6.4360477000000005
60.6518323,6.435969
60.65187649999999,6.4358889
60.6520455,6.4359149
60.65208380000001,6.4360094
60.65238159999999,6.4362214
60.6551683,6.4355187
60.6555967,6.435269
60.65567600000001,6.4350878
60.65578970000001,6.4350804
60.6558366,6.4351392
60.656279,6.4353137
60.6591087,6.4359842
60.6592797,6.4357161
60.6594054,6.4360389
60.660655500000004,6.4360743
60.6607516,6.4360836
60.6616848,6.436286000000001
60.66269059999999,6.4369612
60.666606200000004,6.443493700000001
60.666668300000005,6.4435844
60.670861,6.4502926
60.6717145,6.4516122000000005
60.671794500000004,6.4517283
60.67441149999999,6.4526987
60.678545799999995,6.4561085
60.6811333,6.4589514
60.6817234,6.4597196
60.6820739,6.4601615
60.6822852,6.4603539
60.6860024,6.461469
60.68653200000001,6.4617174
60.6886629,6.4642979
60.6930531,6.4705848
60.6941618,6.4718757
60.6977274,6.4739507
60.6995537,6.4756779
60.704847900000004,6.4799501
60.707579900000006,6.483591
60.71327930000001,6.4856424
60.7139444,6.4859556
60.72286450000001,6.4917824
60.724423599999994,6.4913251
60.730700399999996,6.490463200000001
60.7413676,6.4900103
60.741728,6.4899847
60.752852100000005,6.5007264
60.7553526,6.498511
60.763851599999995,6.492574
60.7660405,6.4932532
60.7684897,6.490331
60.769020299999994,6.4892828
60.769292400000005,6.4889241
60.770746900000006,6.487935
60.7723136,6.4873309
60.773628800000004,6.4860608
60.77389599999999,6.485743
60.7740197,6.4856062
60.77685720000001,6.4843141
60.777089000000004,6.484289200000001
60.7778321,6.4844234
60.77990189999999,6.486097700000001
60.78121,6.4872001
60.7820329,6.4878800000000005
60.7835028,6.48867
60.7843233,6.4966314
60.7854456,6.4994343
60.7901958,6.5053171
60.791298899999994,6.506846
60.7914821,6.5072798
60.7917753,6.508258200000001
60.7918451,6.5082224
60.791965999999995,6.5083638
60.7923282,6.5084239
60.7929905,6.5086007
60.79375989999999,6.5083198
60.80165890000001,6.4995232000000005
60.803653000000004,6.4994621
60.8091023,6.4846675
60.813368399999995,6.4747073
60.8233101,6.4646775
60.827326000000006,6.4636046
60.8284263,6.462772
60.829778700000006,6.4619619
60.8314543,6.4614375
60.832907,6.4611016
60.8332705,6.4610211
60.833556300000005,6.4609557
60.834050299999994,6.4606767
60.834346000000004,6.4599923
60.8345361,6.459372100000001
60.8346483,6.4588421
60.8351938,6.4541006
60.8353619,6.454976
60.83698690000001,6.460212100000001
60.8371511,6.4606651
60.8371634,6.4606949
60.8403876,6.4643337
60.8414167,6.4657502
60.8450821,6.4723433
60.84802259999999,6.4770842
60.85216729999999,6.4846316
60.85281440000001,6.4858452
60.85407880000001,6.4887069
60.8550358,6.4912002
60.857808000000006,6.495271700000001
60.8602175,6.4966186
60.86276050000001,6.4962286
60.862900800000006,6.4961389
60.8631202,6.4960531
60.86585109999999,6.496662
60.8856832,6.5028685
60.8859396,6.5025059
60.89142890000001,6.497201
60.9014828,6.4859377
60.9015435,6.4857801
60.90160590000001,6.4855863
60.90189829999999,6.4844099
60.9021994,6.4807497
60.902164400000004,6.480633900000001
60.901297299999996,6.469672800000001
60.901260900000004,6.4695954
60.9099268,6.4569904
60.9099855,6.456826800000001
60.9116608,6.4456396
60.924657100000005,6.4461556
60.931453,6.4432990000000006
60.93737000000001,6.441819
60.9447057,6.451689
60.9555169,6.4689611
60.96227,6.4790677
60.962332800000006,6.4792393
60.96383999999999,6.483254
60.969719,6.493871
60.96925319999999,6.4971203
60.97317610000001,6.506671600000001
60.97423419999999,6.5080261
60.975561000000006,6.514518
60.9777022,6.522641900000001
60.9777472,6.5226817
60.97847,6.523453
60.97861180000001,6.5236929
60.9787133,6.5239209
60.979031,6.524762
60.980417,6.528914
